Ticker,Company,Sector,Industry,Country,Market Cap,Volume
ASND,Ascendis Pharma A/S ADR,Healthcare,Biotechnology,Denmark,10.66B,"73,825"
ASNS,Actelis Networks Inc,Technology,Communication Equipment,USA,4.47M,"22,392"
ASO,Academy Sports and Outdoors Inc,Consumer Cyclical,Specialty Retail,USA,3.30B,"358,101"
ASPC,A SPAC III Acquisition Corp,Financial,Shell Companies,Hong Kong,82.83M,5
ASPI,ASP Isotopes Inc,Basic Materials,Chemicals,USA,806.66M,"1,343,531"
ASPS,Altisource Portfolio Solutions S.A,Real Estate,Real Estate Services,Luxembourg,123.93M,"9,301"
ASRT,Assertio Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,67.71M,"56,070"
ASRV,Ameriserv Financial Inc,Financial,Banks - Regional,USA,45.59M,"15,430"
ASST,Asset Entities Inc,Communication Services,Internet Content & Information,USA,52.10M,"641,331"
ASTC,Astrotech Corp,Technology,Scientific & Technical Instruments,USA,9.06M,557
ASTE,Astec Industries Inc,Industrials,Farm & Heavy Construction Machinery,USA,879.76M,"24,413"
ASTH,Astrana Health Inc,Healthcare,Medical Care Facilities,USA,1.13B,"129,078"
ASTI,Ascent Solar Technologies Inc,Technology,Solar,USA,4.67M,"44,951"
ASTL,Algoma Steel Group Inc,Basic Materials,Steel,Canada,543.01M,"480,568"
ASTS,AST SpaceMobile Inc,Technology,Communication Equipment,USA,18.02B,"4,610,157"
ASUR,Asure Software Inc,Technology,Software - Application,USA,220.49M,"183,531"
ASYS,Amtech Systems Inc,Technology,Semiconductor Equipment & Materials,USA,65.42M,"60,016"
ATAI,ATAI Life Sciences N.V,Healthcare,Biotechnology,Netherlands,794.74M,"3,701,251"
ATAT,Atour Lifestyle Holdings Ltd ADR,Consumer Cyclical,Lodging,China,3.82B,"810,921"
ATEC,Alphatec Holdings Inc,Healthcare,Medical Devices,USA,1.94B,"6,524,454"
ATER,Aterian Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,11.72M,"48,335"
ATEX,Anterix Inc,Communication Services,Telecom Services,USA,404.31M,"41,637"
ATGL,Alpha Technology Group Ltd,Technology,Software - Infrastructure,Hong Kong,307.85M,264
ATHA,Athira Pharma Inc,Healthcare,Biotechnology,USA,14.07M,"289,657"
ATHE,Alterity Therapeutics Ltd ADR,Healthcare,Biotechnology,Australia,75.75M,"22,867"
ATHR,Aether Holdings Inc,Technology,Software - Application,USA,109.88M,"10,788"
ATLC,Atlanticus Holdings Corp,Financial,Credit Services,USA,723.41M,"14,754"
ATLN,Atlantic International Corp,Industrials,Staffing & Employment Services,USA,90.62M,"5,072"
ATLO,Ames National Corp,Financial,Banks - Regional,USA,161.82M,"5,818"
ATLX,Atlas Lithium Corporation,Basic Materials,Other Industrial Metals & Mining,Brazil,78.13M,"86,638"
ATMC,AlphaTime Acquisition Corp,Financial,Shell Companies,USA,42.85M,9
ATNF,180 Life Sciences Corp,Healthcare,Biotechnology,USA,18.72M,"2,354,890"
ATNI,ATN International Inc,Communication Services,Telecom Services,USA,254.87M,"6,458"
ATOM,Atomera Inc,Technology,Semiconductor Equipment & Materials,USA,150.30M,"190,862"
ATOS,Atossa Therapeutics Inc,Healthcare,Biotechnology,USA,106.44M,"267,289"
ATPC,Agape ATP Corp,Consumer Defensive,Packaged Foods,Malaysia,66.51M,"13,176"
ATRA,Atara Biotherapeutics Inc,Healthcare,Biotechnology,USA,75.96M,"10,734"
ATRC,Atricure Inc,Healthcare,Medical Instruments & Supplies,USA,1.68B,"155,771"
ATRO,Astronics Corp,Industrials,Aerospace & Defense,USA,1.21B,"101,016"
ATXG,Addentax Group Corp,Industrials,Integrated Freight & Logistics,China,4.14M,"830,748"
ATXS,Astria Therapeutics Inc,Healthcare,Biotechnology,USA,369.64M,"62,880"
ATYR,Atyr Pharma Inc,Healthcare,Biotechnology,USA,406.75M,"1,447,604"
AUBN,Auburn National Bancorp Inc,Financial,Banks - Regional,USA,86.89M,17
AUDC,Audiocodes,Technology,Communication Equipment,Israel,287.89M,"61,664"
AUGO,Aura Minerals Inc,Basic Materials,Gold,USA,2.06B,"14,734"
AUID,authID Inc,Technology,Software - Infrastructure,USA,50.22M,"7,265"
AUMI,Themes Gold Miners ETF,Financial,Exchange Traded Fund,USA,-,"1,207"
AUPH,Aurinia Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,1.35B,"3,226,134"
AUR,Aurora Innovation Inc,Technology,Information Technology Services,USA,10.21B,"9,738,451"
AURA,Aura Biosciences Inc,Healthcare,Biotechnology,USA,415.00M,"35,619"
AUTL,Autolus Therapeutics plc ADR,Healthcare,Biotechnology,United Kingdom,598.81M,"624,703"
AUUD,Auddia Inc,Technology,Software - Application,USA,2.66M,"14,179"
AVAH,Aveanna Healthcare Holdings Inc,Healthcare,Medical Care Facilities,USA,747.21M,"140,271"
AVAV,AeroVironment Inc,Industrials,Aerospace & Defense,USA,12.77B,"397,434"
AVBP,ArriVent BioPharma Inc,Healthcare,Biotechnology,USA,687.66M,"29,217"
AVDL,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,1.03B,"199,343"
AVDX,AvidXchange Holdings Inc,Technology,Software - Infrastructure,USA,2.04B,"231,787"
AVGG,Leverage Shares 2X Long AVGO Daily ETF,Financial,Exchange Traded Fund,USA,-,"25,252"
AVGO,Broadcom Inc,Technology,Semiconductors,USA,1359.63B,"8,448,482"
AVGU,GraniteShares 2x Long AVGO Daily ETF,Financial,Exchange Traded Fund,USA,-,"4,516"
AVGX,Defiance Daily Target 2X Long AVGO ETF,Financial,Exchange Traded Fund,USA,-,"250,347"
AVIR,Atea Pharmaceuticals Inc,Healthcare,Biotechnology,USA,305.52M,"72,371"
AVL,Direxion Daily AVGO Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"166,257"
AVNW,Aviat Networks Inc,Technology,Communication Equipment,USA,269.67M,"19,825"
AVO,Mission Produce Inc,Consumer Defensive,Food Distribution,USA,862.96M,"36,366"
AVPT,AvePoint Inc,Technology,Software - Infrastructure,USA,3.85B,"318,890"
AVR,Anteris Technologies Global Corp,Healthcare,Medical Instruments & Supplies,USA,109.99M,"15,752"
AVS,Direxion Daily AVGO Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"89,717"
AVT,Avnet Inc,Technology,Electronics & Computer Distribution,USA,4.33B,"350,398"
AVTX,Avalo Therapeutics Inc,Healthcare,Biotechnology,USA,88.89M,"138,963"
AVUQ,Avantis U.S. Quality ETF,Financial,Exchange Traded Fund,USA,-,468
AVXC,Avantis Emerging Markets ex-China Equity ETF,Financial,Exchange Traded Fund,USA,-,"4,755"
AVXL,Anavex Life Sciences Corporation,Healthcare,Biotechnology,USA,930.19M,"330,957"
AWRE,Aware Inc,Technology,Software - Application,USA,46.24M,"12,603"
AXGN,Axogen Inc,Healthcare,Medical Devices,USA,597.48M,"342,562"
AXIN,Axiom Intelligence Acquisition Corp 1,Financial,Shell Companies,United Kingdom,-,"28,670"
AXINU,Axiom Intelligence Acquisition Corp 1,Financial,Shell Companies,United Kingdom,213.72M,"4,770"
AXON,Axon Enterprise Inc,Industrials,Aerospace & Defense,USA,57.26B,"164,923"
AXSM,Axsome Therapeutics Inc,Healthcare,Biotechnology,USA,5.00B,"166,177"
AXTI,AXT Inc,Technology,Semiconductor Equipment & Materials,USA,92.12M,"228,210"
AYRO,AYRO Inc,Consumer Cyclical,Auto Manufacturers,USA,3.85M,"22,482"
AYTU,Aytu BioPharma Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,14.69M,"37,155"
AZ,A2Z Cust2Mate Solutions Corp,Technology,Software - Application,Canada,351.62M,"95,911"
AZI,Autozi Internet Technology (Global) Ltd,Consumer Cyclical,Auto & Truck Dealerships,China,22.66M,"1,206,865"
AZN,Astrazeneca plc ADR,Healthcare,Drug Manufacturers - General,United Kingdom,228.45B,"4,696,756"
AZTA,Azenta Inc,Healthcare,Medical Instruments & Supplies,USA,1.46B,"78,444"
BABX,GraniteShares 2x Long BABA Daily ETF,Financial,Exchange Traded Fund,USA,-,"641,039"
BACCU,Blue Acquisition Corp,Financial,Shell Companies,USA,214.48M,"175,000"
BACQ,Bleichroeder Acquisition Corp. I,Financial,Shell Companies,USA,348.76M,2
BAER,Bridger Aerospace Group Holdings Inc,Industrials,Security & Protection Services,USA,91.97M,"38,330"
BAFE,Brown Advisory Flexible Equity ETF,Financial,Exchange Traded Fund,USA,-,"21,185"
BAFN,BayFirst Financial Corp,Financial,Banks - Regional,USA,53.21M,"2,914"
BAND,Bandwidth Inc,Technology,Software - Infrastructure,USA,399.97M,"138,748"
BANF,Bancfirst Corp,Financial,Banks - Regional,USA,4.04B,"60,430"
BANL,CBL International Ltd,Energy,Oil & Gas Midstream,Malaysia,19.48M,"124,147"
BANR,Banner Corp,Financial,Banks - Regional,USA,2.10B,"43,131"
BANX,ArrowMark Financial Corp,Financial,Closed-End Fund - Debt,USA,146.31M,"2,202"
BAOS,Baosheng Media Group Holdings Ltd,Communication Services,Advertising Agencies,China,4.53M,"17,986"
BASE,Couchbase Inc,Technology,Software - Infrastructure,USA,1.34B,"374,921"
BASG,Brown Advisory Sustainable Growth ETF,Financial,Exchange Traded Fund,USA,-,"3,207"
BASV,Brown Advisory Sustainable Value ETF,Financial,Exchange Traded Fund,USA,-,"11,701"
BATRA,Atlanta Braves Holdings Inc,Communication Services,Entertainment,USA,2.75B,"12,470"
BATRK,Atlanta Braves Holdings Inc,Communication Services,Entertainment,USA,2.75B,"91,724"
BAYA,Bayview Acquisition Corp,Financial,Shell Companies,USA,60.51M,105
BBCP,Concrete Pumping Holdings Inc,Industrials,Engineering & Construction,USA,349.89M,"40,334"
BBGI,Beasley Broadcast Group Inc,Communication Services,Broadcasting,USA,7.50M,"1,301"
BBH,VanEck Biotech ETF,Financial,Exchange Traded Fund,USA,-,"2,729"
BBIO,BridgeBio Pharma Inc,Healthcare,Biotechnology,USA,8.94B,"537,769"
BBLG,Bone Biologics Corp,Healthcare,Medical Devices,USA,4.41M,"18,809"
BBNX,Beta Bionics Inc,Healthcare,Medical Devices,USA,726.17M,"81,354"
BBSI,Barrett Business Services Inc,Industrials,Staffing & Employment Services,USA,1.14B,"47,027"
BCAB,BioAtla Inc,Healthcare,Biotechnology,USA,19.51M,"230,705"
BCAL,California BanCorp,Financial,Banks - Regional,USA,474.85M,"29,407"
BCARU,D. Boral ARC Acquisition I Corp,Financial,Shell Companies,USA,-,"1,044,175"
BCAX,Bicara Therapeutics Inc,Healthcare,Biotechnology,USA,588.18M,"57,551"
BCBP,BCB Bancorp Inc (NJ),Financial,Banks - Regional,USA,137.30M,"27,973"
BCDA,BioCardia Inc,Healthcare,Biotechnology,USA,11.49M,"7,694"
BCG,Binah Capital Group Inc,Financial,Asset Management,USA,34.51M,"18,399"
BCLI,"Brainstorm Cell Therapeutics, Inc",Healthcare,Biotechnology,USA,6.59M,"46,853"
BCLO,iShares BBB-B CLO Active ETF,Financial,Exchange Traded Fund,USA,-,896
BCML,BayCom Corp,Financial,Banks - Regional,USA,294.11M,"11,265"
BCPC,Balchem Corp,Basic Materials,Specialty Chemicals,USA,4.90B,"42,739"
BCRX,Biocryst Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.67B,"1,880,317"
BCTX,BriaCell Therapeutics Corp,Healthcare,Biotechnology,Canada,12.64M,"381,692"
BCYC,Bicycle Therapeutics Plc ADR,Healthcare,Biotechnology,United Kingdom,550.14M,"44,718"
BDGS,Bridges Capital Tactical ETF,Financial,Exchange Traded Fund,USA,-,610
BDMD,Baird Medical Investment Holdings Limited,Healthcare,Medical Devices,China,65.39M,"152,597"
BDRX,Biodexa Pharmaceuticals Plc ADR,Healthcare,Biotechnology,United Kingdom,0.49M,"26,220"
BDSX,Biodesix Inc,Healthcare,Diagnostics & Research,USA,50.25M,"220,061"
BDTX,Black Diamond Therapeutics Inc,Healthcare,Biotechnology,USA,145.19M,"325,304"
BEAG,Bold Eagle Acquisition Corp,Financial,Shell Companies,USA,601.14M,"8,286"
BEAM,Beam Therapeutics Inc,Healthcare,Biotechnology,USA,1.89B,"1,007,596"
BEAT,HeartBeam Inc,Healthcare,Health Information Services,USA,36.34M,"83,195"
BEEM,Beam Global,Technology,Solar,USA,34.71M,"59,069"
BEEP,Mobile Infrastructure Corp,Industrials,Infrastructure Operations,USA,158.79M,"1,733"
BEEX,The Beehive ETF,Financial,Exchange Traded Fund,USA,-,448
BEEZ,Honeytree U.S. Equity ETF,Financial,Exchange Traded Fund,USA,-,3
BELFB,Bel Fuse Inc,Technology,Electronic Components,USA,1.56B,"53,350"
BELT,iShares U.S. Select Equity Active ETF,Financial,Exchange Traded Fund,USA,-,"5,985"
BENF,Beneficient,Financial,Asset Management,USA,3.02M,"53,476"
BETR,Better Home & Finance Holding Co,Financial,Mortgage Finance,USA,196.75M,"9,369"
BFC,Bank First Corp,Financial,Banks - Regional,USA,1.15B,"64,926"
BFIN,Bankfinancial Corp,Financial,Banks - Regional,USA,137.56M,"14,807"
BFRG,Bullfrog AI Holdings Inc,Healthcare,Health Information Services,USA,12.52M,"137,694"
BFRI,Biofrontera Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,10.60M,"51,690"
BFST,Business First Bancshares Inc,Financial,Banks - Regional,USA,680.75M,"24,470"
BGC,BGC Group Inc,Financial,Capital Markets,USA,4.45B,"1,124,513"
BGFV,Big 5 Sporting Goods Corp,Consumer Cyclical,Specialty Retail,USA,32.32M,"40,791"
BGL,Blue Gold Ltd,Basic Materials,Gold,Cayman Islands,384.65M,"32,809"
BGLC,BioNexus Gene Lab Corp,Basic Materials,Specialty Chemicals,Malaysia,12.04M,"363,538"
BGM,BGM Group Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,China,1.54B,"15,932"
BGRN,iShares USD Green Bond ETF,Financial,Exchange Traded Fund,USA,-,"5,377"
BGRO,iShares Large Cap Growth Active ETF,Financial,Exchange Traded Fund,USA,-,172
BHAT,Blue Hat Interactive Entertainment Technology,Communication Services,Electronic Gaming & Multimedia,China,12.75M,"18,913"
BHF,Brighthouse Financial Inc,Financial,Insurance - Life,USA,2.63B,"343,776"
BHRB,Burke & Herbert Financial Services Corp,Financial,Banks - Regional,USA,845.55M,"15,501"
BHST,BioHarvest Sciences Inc,Consumer Defensive,Packaged Foods,Canada,133.25M,390
BIAF,BioAffinity Technologies Inc,Healthcare,Diagnostics & Research,USA,8.19M,"411,274"
BIB,ProShares Ultra Nasdaq Biotechnology 2X Shares,Financial,Exchange Traded Fund,USA,-,"5,165"
BIDU,Baidu Inc ADR,Communication Services,Internet Content & Information,China,24.12B,"1,135,938"
BIIB,Biogen Inc,Healthcare,Drug Manufacturers - General,USA,18.56B,"1,301,266"
BILI,Bilibili Inc ADR,Communication Services,Internet Content & Information,China,7.08B,"1,309,816"
BINI,Bollinger Innovations Inc,Consumer Cyclical,Auto Manufacturers,USA,0.36M,"85,839,326"
BIOA,BioAge Labs Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,156.66M,"16,682"
BIOX,Bioceres Crop Solutions Corp,Basic Materials,Agricultural Inputs,Argentina,210.08M,"30,725"
BIRD,Allbirds Inc,Consumer Cyclical,Apparel Retail,USA,78.34M,"15,537"
BIS,ProShares UltraShort Nasdaq Biotechnology -2x Shares,Financial,Exchange Traded Fund,USA,-,"2,011"
BITF,Bitfarms Ltd,Financial,Capital Markets,Canada,663.48M,"13,843,747"
BITS,Global X Blockchain & Bitcoin Strategy ETF,Financial,Exchange Traded Fund,USA,-,"1,553"
BIVI,BioVie Inc,Healthcare,Biotechnology,USA,10.81M,"16,155"
BIYA,Baiya International Group Inc,Technology,Software - Application,China,8.83M,"61,027"
BJDX,Bluejay Diagnostics Inc,Healthcare,Medical Devices,USA,2.21M,"9,818"
BJK,VanEck Gaming ETF,Financial,Exchange Traded Fund,USA,-,502
BJRI,BJ's Restaurant Inc,Consumer Cyclical,Restaurants,USA,776.48M,"288,079"
BKCH,Global X Blockchain ETF,Financial,Exchange Traded Fund,USA,-,"51,692"
BKHA,Black Hawk Acquisition Corp,Financial,Shell Companies,USA,45.38M,5
BKIV,BNY Mellon Innovators ETF,Financial,Exchange Traded Fund,USA,-,1
BKNG,Booking Holdings Inc,Consumer Cyclical,Travel Services,USA,175.69B,"53,053"
BKR,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,USA,42.88B,"2,035,974"
BKWO,BNY Mellon Women's Opportunities ETF,Financial,Exchange Traded Fund,USA,-,331
BKYI,Bio-Key International Inc,Industrials,Security & Protection Services,USA,4.72M,"129,173"
BL,BlackLine Inc,Technology,Software - Application,USA,3.31B,"135,966"
BLBD,Blue Bird Corp,Industrials,Farm & Heavy Construction Machinery,USA,1.38B,"76,495"
BLBX,Blackboxstocks Inc,Technology,Software - Application,USA,25.86M,"30,337"
BLCN,Siren Nasdaq NexGen Economy ETF,Financial,Exchange Traded Fund,USA,-,"4,740"
BLCR,iShares Large Cap Core Active ETF,Financial,Exchange Traded Fund,USA,-,39
BLDE,Blade Air Mobility Inc,Industrials,Airports & Air Services,USA,313.13M,"222,433"
BLDP,Ballard Power Systems Inc,Industrials,Specialty Industrial Machinery,Canada,544.19M,"3,102,291"
BLFS,Biolife Solutions Inc,Healthcare,Medical Instruments & Supplies,USA,972.97M,"124,487"
BLFY,Blue Foundry Bancorp,Financial,Banks - Regional,USA,180.82M,"25,919"
BLIN,Bridgeline Digital Inc,Technology,Software - Infrastructure,USA,17.40M,"4,194"
BLIV,BeLive Holdings,Technology,Software - Application,Singapore,25.96M,"5,431"
BLKB,Blackbaud Inc,Technology,Software - Application,USA,3.18B,"90,622"
BLMN,Bloomin Brands Inc,Consumer Cyclical,Restaurants,USA,737.91M,"483,434"
BLMZ,BloomZ Inc,Communication Services,Entertainment,Japan,2.54M,"859,362"
BLNE,Beeline Holdings Inc,Consumer Defensive,Beverages - Wineries & Distilleries,USA,17.22M,"651,589"
BLNK,Blink Charging Co,Industrials,Engineering & Construction,USA,96.88M,"714,945"
BLRX,Bioline Rx Ltd ADR,Healthcare,Biotechnology,Israel,16.23M,"9,040"
BLTE,Belite Bio Inc ADR,Healthcare,Biotechnology,USA,2.08B,"16,868"
BLUW,Blue Water Acquisition Corp III,Financial,Shell Companies,USA,-,"75,200"
BLUWU,Blue Water Acquisition Corp III,Financial,Shell Companies,USA,254.51M,"1,147"
BLZE,Backblaze Inc,Technology,Software - Infrastructure,USA,261.87M,"176,638"
BMAX,REX Bitcoin Corporate Treasury Convertible Bond ETF,Financial,Exchange Traded Fund,USA,-,"1,144"
BMBL,Bumble Inc,Communication Services,Internet Content & Information,USA,807.74M,"1,306,592"
BMDL,VictoryShares WestEnd Economic Cycle Bond ETF,Financial,Exchange Traded Fund,USA,-,1
BMEA,Biomea Fusion Inc,Healthcare,Biotechnology,USA,89.24M,"546,325"
BMGL,Basel Medical Group Ltd,Healthcare,Medical Care Facilities,Singapore,39.65M,"49,500"
BMHL,Bluemount Holdings Ltd,Financial,Capital Markets,Hong Kong,97.46M,"9,523"
BMR,Beamr Imaging Ltd,Technology,Software - Application,Israel,45.89M,"84,132"
BMRA,Biomerica Inc,Healthcare,Medical Devices,USA,8.25M,"15,386"
BMRC,Bank of Marin Bancorp,Financial,Banks - Regional,USA,356.26M,"23,845"
BMRN,Biomarin Pharmaceutical Inc,Healthcare,Biotechnology,USA,11.00B,"1,080,510"
BNAI,Brand Engagement Network Inc,Technology,Software - Infrastructure,USA,14.81M,"238,188"
BND,Vanguard Total Bond Market ETF,Financial,Exchange Traded Fund,USA,-,"2,915,365"
BNDW,Vanguard Total World Bond ETF,Financial,Exchange Traded Fund,USA,-,"44,874"
BNDX,Vanguard Total International Bond ETF,Financial,Exchange Traded Fund,USA,-,"1,254,129"
BNGO,Bionano Genomics Inc,Healthcare,Medical Instruments & Supplies,USA,9.95M,"36,693"
BNR,Burning Rock Biotech Ltd ADR,Healthcare,Diagnostics & Research,China,50.75M,"5,827"
BNRG,Brenmiller Energy Ltd,Utilities,Utilities - Renewable,Israel,4.58M,"17,653"
BNTC,Benitec Biopharma Inc,Healthcare,Biotechnology,USA,280.74M,"20,890"
BNTX,BioNTech SE ADR,Healthcare,Biotechnology,Germany,25.59B,"348,959"
BNZI,Banzai International Inc,Technology,Software - Application,USA,8.59M,"276,681"
BOED,Direxion Daily BA Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"1,325"
BOEG,Leverage Shares 2X Long BA Daily ETF,Financial,Exchange Traded Fund,USA,-,"1,881"
BOEU,Direxion Daily BA Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"18,239"
BOF,BranchOut Food Inc,Consumer Defensive,Packaged Foods,USA,21.22M,"52,160"
BOKF,BOK Financial Corp,Financial,Banks - Regional,USA,6.22B,"40,915"
BOLD,Boundless Bio Inc,Healthcare,Biotechnology,USA,25.75M,"33,439"
BOLT,Bolt Biotherapeutics Inc,Healthcare,Biotechnology,USA,10.16M,"4,066"
BON,Bon Natural Life Ltd,Basic Materials,Specialty Chemicals,China,9.15M,"37,815"
BOOM,DMC Global Inc,Industrials,Conglomerates,USA,158.90M,"61,606"
BOSC,B.O.S. Better Online Solutions,Technology,Communication Equipment,Israel,29.12M,"25,117"
BOTJ,Bank of the James Financial Group Inc,Financial,Banks - Regional,USA,61.33M,33
BOTT,Themes Robotics & Automation ETF,Financial,Exchange Traded Fund,USA,-,295
BOTZ,Global X Funds Global X Robotics & Artificial Intelligence ETF,Financial,Exchange Traded Fund,USA,-,"376,421"
BOXL,Boxlight Corporation,Technology,Consumer Electronics,USA,5.12M,"3,364"
BPOP,Popular Inc,Financial,Banks - Regional,USA,7.64B,"130,523"
BPRN,Princeton Bancorp Inc,Financial,Banks - Regional,USA,206.90M,"4,014"
BRAG,Bragg Gaming Group Inc,Consumer Cyclical,Gambling,Canada,101.03M,"20,854"
BREA,Brera Holdings PLC,Communication Services,Entertainment,Ireland,15.74M,"1,047"
BRFH,Barfresh Food Group Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,46.70M,"2,635"
BRHY,iShares High Yield Active ETF,Financial,Exchange Traded Fund,USA,-,222
BRID,Bridgford Foods Corp,Consumer Defensive,Packaged Foods,USA,69.38M,726
BRKD,Direxion Daily BRKB Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"1,731"
BRKL,"Brookline Bancorp, Inc",Financial,Banks - Regional,USA,895.06M,"155,196"
BRKR,Bruker Corp,Healthcare,Medical Devices,USA,5.63B,"1,159,306"
BRKU,Direxion Daily BRKB Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"306,043"
BRLS,Borealis Foods Inc,Consumer Defensive,Packaged Foods,Canada,61.58M,"1,913"
BRLT,Brilliant Earth Group Inc,Consumer Cyclical,Luxury Goods,USA,146.17M,"5,919"
BRNS,Barinthus Biotherapeutics Plc. ADR,Healthcare,Biotechnology,United Kingdom,59.70M,"38,594"
BRNY,Burney U.S. Factor Rotation ETF,Financial,Exchange Traded Fund,USA,-,"2,175"
BRR,Columbus Circle Capital Corp I,Financial,Shell Companies,USA,340.96M,"269,702"
